name,state_code,state_name,country,lat,lng,population
Clinton,OH,Ohio,US,40.92672,-81.6304,1214
Geneva-on-the-Lake,OH,Ohio,US,41.8595,-80.95398,1214
Teviston,CA,California,US,35.92894,-119.27831,1214
Saint-Donat-de-Montcalm,QC,Quebec,CA,46.31868,-74.22171,1213
Edgemont Village,BC,British Columbia,CA,49.33807,-123.10138,1213
South Henderson,NC,North Carolina,US,36.3082,-78.40666,1213
Okeene,OK,Oklahoma,US,36.11615,-98.31702,1213
Ardmore,TN,Tennessee,US,34.99203,-86.84667,1213
Elkader,IA,Iowa,US,42.85387,-91.40542,1213
Ravenna,MI,Michigan,US,43.18947,-85.93699,1213
Scottville,MI,Michigan,US,43.95473,-86.28008,1213
Renville,MN,Minnesota,US,44.78913,-95.21167,1213
Woodstock,NH,New Hampshire,US,43.97757,-71.68508,1213
West Mayfield,PA,Pennsylvania,US,40.78006,-80.3384,1213
Arlington,VT,Vermont,US,43.0748,-73.154,1213
Theresa,WI,Wisconsin,US,43.51722,-88.45121,1213
Fraser,CO,Colorado,US,39.94499,-105.81723,1213
Lac-Connelly,QC,Quebec,CA,45.89788,-73.9723,1212
Cottonwood,MN,Minnesota,US,44.60885,-95.67419,1212
Yutan,NE,Nebraska,US,41.245,-96.39725,1212
Grafton,NH,New Hampshire,US,43.55868,-71.94397,1212
Canaan,CT,Connecticut,US,42.02731,-73.32928,1212
Matheny,CA,California,US,36.17066,-119.35158,1212
Oglethorpe,GA,Georgia,US,32.29377,-84.06102,1211
Lincolnville,SC,South Carolina,US,33.00684,-80.15537,1211
Rogers,TX,Texas,US,30.93157,-97.22666,1211
Belle,WV,West Virginia,US,38.23205,-81.53762,1211
Burwell,NE,Nebraska,US,41.78167,-99.13315,1211
Salisbury,NH,New Hampshire,US,43.38008,-71.71702,1211
Dona Ana,NM,New Mexico,US,32.38954,-106.8139,1211
Pine Mountain,GA,Georgia,US,33.67594,-84.11492,1210
Duck Hill,MS,Mississippi,US,33.63318,-89.71119,1210
Olmito,TX,Texas,US,26.02174,-97.53415,1210
Oneida,WI,Wisconsin,US,44.4986,-88.18288,1210
Shullsburg,WI,Wisconsin,US,42.57334,-90.23096,1210
Ganado,AZ,Arizona,US,35.7114,-109.54205,1210
Mikoma,MS,Mississippi,US,33.95039,-90.28398,1209
Dover Beaches South,NJ,New Jersey,US,39.95567,-74.0743,1209
Barnsdall,OK,Oklahoma,US,36.56202,-96.16167,1209
Biglerville,PA,Pennsylvania,US,39.93037,-77.24804,1209
Dalton,PA,Pennsylvania,US,41.53424,-75.73603,1209
Canyon Day,AZ,Arizona,US,33.78477,-110.02649,1209
Palm Beach Shores,FL,Florida,US,26.77812,-80.0356,1208
Dryden,VA,Virginia,US,36.77759,-82.94155,1208
Little Rock,MN,Minnesota,US,47.86801,-95.11055,1208
Duboistown,PA,Pennsylvania,US,41.22258,-77.03691,1208
Sandia Knolls,NM,New Mexico,US,35.16393,-106.31141,1208
Mabou,NS,Nova Scotia,CA,46.06684,-61.38183,1207
Boonville,NC,North Carolina,US,36.23264,-80.70812,1207
Harkers Island,NC,North Carolina,US,34.69516,-76.55937,1207
Brookfield Center,OH,Ohio,US,41.24061,-80.55785,1207
Dakota,WI,Wisconsin,US,43.99025,-89.35651,1207
Boulder,MT,Montana,US,46.23659,-112.12083,1207
Bassano,AB,Alberta,CA,50.78998,-112.46805,1206
Coldbrook,NS,Nova Scotia,CA,45.06685,-64.58207,1206
Ignace,ON,Ontario,CA,49.41633,-91.65902,1206
Lone Oak,TN,Tennessee,US,35.20063,-85.36413,1206
Machiasport,ME,Maine,US,44.69869,-67.39471,1206
Holland,NY,New York,US,42.64117,-78.54169,1206
Brodhead,KY,Kentucky,US,37.40425,-84.41383,1205
Chapmanville,WV,West Virginia,US,37.97371,-82.01735,1205
Wauregan,CT,Connecticut,US,41.74427,-71.90924,1205
Coleman,MI,Michigan,US,43.75669,-84.58584,1205
Avonia,PA,Pennsylvania,US,42.04561,-80.26979,1205
Townshend,VT,Vermont,US,43.0473,-72.66759,1205
Spur,TX,Texas,US,33.47648,-100.85569,1205
Tsaile,AZ,Arizona,US,36.3033,-109.21566,1205
Westhaven-Moonstone,CA,California,US,41.04489,-124.10239,1205
Emo,ON,Ontario,CA,48.63323,-93.83363,1204
Lanigan,SK,Saskatchewan,CA,51.85006,-105.03443,1204
Nain,NL,Newfoundland and Labrador,CA,56.54193,-61.69549,1204
Swepsonville,NC,North Carolina,US,36.02125,-79.36141,1204
Surf City,NJ,New Jersey,US,39.66206,-74.16514,1204
Gordonsville,TN,Tennessee,US,36.17256,-85.92971,1204
Clarksville,VA,Virginia,US,36.62403,-78.55694,1204
Milford,NJ,New Jersey,US,40.56871,-75.09462,1204
Duncansville,PA,Pennsylvania,US,40.42341,-78.4339,1204
Lake Koshkonong,WI,Wisconsin,US,42.90973,-88.91955,1204
Midpines,CA,California,US,37.54438,-119.92045,1204
Creighton,SK,Saskatchewan,CA,54.75014,-101.90078,1203
Shawville,QC,Quebec,CA,45.60011,-76.4827,1203
Russell,GA,Georgia,US,33.97872,-83.70017,1203
Krotz Springs,LA,Louisiana,US,30.53686,-91.75289,1203
Roseland,LA,Louisiana,US,30.76491,-90.51176,1203
Roseboro,NC,North Carolina,US,34.95295,-78.50862,1203
Cherryfield,ME,Maine,US,44.6073,-67.92584,1203
Castle Hayne,NC,North Carolina,US,34.35572,-77.89999,1202
New Vienna,OH,Ohio,US,39.32367,-83.69103,1202
Hebron,IL,Illinois,US,42.47169,-88.43232,1202
Oakland,NE,Nebraska,US,41.83583,-96.46697,1202
New Waterford,OH,Ohio,US,40.84506,-80.61452,1202
Dallesport,WA,Washington,US,45.61734,-121.17952,1202
Chipman,NB,New Brunswick,CA,46.16934,-65.88386,1201
Archie,MO,Missouri,US,38.48168,-94.35439,1201
Harbor Springs,MI,Michigan,US,45.43168,-84.992,1201
Bellerose,NY,New York,US,40.72427,-73.71513,1201
Garretson,SD,South Dakota,US,43.71747,-96.50282,1201
Fort Davis,TX,Texas,US,30.58821,-103.89463,1201
Crescent Beach,BC,British Columbia,CA,49.05,-122.88333,1200
Union Bay,BC,British Columbia,CA,49.58377,-124.88611,1200
Vermilion Bay,ON,Ontario,CA,49.86045,-93.38782,1200
Mont-Carmel,QC,Quebec,CA,47.44084,-69.85657,1200
Prosperity,SC,South Carolina,US,34.20931,-81.53316,1200
Topeka,IN,Indiana,US,41.53922,-85.53971,1200
Avoca,MI,Michigan,US,43.06197,-82.69104,1200
Mantorville,MN,Minnesota,US,44.06913,-92.75575,1200
Windsor Junction,NS,Nova Scotia,CA,44.78938,-63.64228,1199
Leetsdale,PA,Pennsylvania,US,40.56312,-80.20839,1199
El Rancho,NM,New Mexico,US,35.88919,-106.07975,1199
Lawtell,LA,Louisiana,US,30.51853,-92.18485,1198
Charlestown,MD,Maryland,US,39.57373,-75.97495,1198
Homer,IL,Illinois,US,40.03476,-87.95809,1198
Stonington,ME,Maine,US,44.15619,-68.66669,1198
Brooklyn,MI,Michigan,US,42.10587,-84.24828,1198
Browns Point,WA,Washington,US,47.30038,-122.44124,1198
Brush Fork,WV,West Virginia,US,37.28095,-81.25593,1197
La Harpe,IL,Illinois,US,40.58337,-90.96931,1197
Shell Valley,ND,North Dakota,US,48.79806,-99.86486,1197
Woodsboro,MD,Maryland,US,39.53316,-77.31471,1196
Sweetser,IN,Indiana,US,40.57198,-85.76915,1196
Edmore,MI,Michigan,US,43.40809,-85.03863,1196
Spicer,MN,Minnesota,US,45.23302,-94.94001,1196
Bass Lake,IN,Indiana,US,41.20726,-86.60196,1195
Montgomery,VT,Vermont,US,44.90255,-72.63818,1195
Clay,CA,California,US,38.33602,-121.15939,1195
Ponderosa Pine,NM,New Mexico,US,34.97699,-106.32419,1195
Keenesburg,CO,Colorado,US,40.10832,-104.51996,1195
Jackpot,NV,Nevada,US,41.98324,-114.67476,1195
Guernsey,WY,Wyoming,US,42.26969,-104.74163,1195
Center Hill,FL,Florida,US,28.64999,-81.99258,1194
Villisca,IA,Iowa,US,40.92971,-94.97609,1194
McConnellstown,PA,Pennsylvania,US,40.45257,-78.08167,1194
Bella Bella,BC,British Columbia,CA,52.16311,-128.14399,1193
Rogersville,NB,New Brunswick,CA,46.73452,-65.42705,1193
Bellefonte,DE,Delaware,US,39.766,-75.502,1193
Bray,OK,Oklahoma,US,34.63786,-97.81753,1193
Battle Creek,NE,Nebraska,US,41.99945,-97.59839,1193
Lewiston,CA,California,US,40.70737,-122.80752,1193
Shellbrook,SK,Saskatchewan,CA,53.21679,-106.40109,1192
Locust Fork,AL,Alabama,US,33.9076,-86.61527,1192
Banks Springs,LA,Louisiana,US,32.0821,-92.09291,1192
Jeffersonville,OH,Ohio,US,39.65367,-83.56381,1192
Harper,TX,Texas,US,30.29992,-99.24421,1192
Jewett,TX,Texas,US,31.36157,-96.14413,1192
Eagle Lake,WI,Wisconsin,US,42.70696,-88.12814,1192
Maricopa,CA,California,US,35.05886,-119.40095,1192
Paul,ID,Idaho,US,42.60796,-113.78335,1192
Atwood,IL,Illinois,US,39.79948,-88.46228,1191
Byng,OK,Oklahoma,US,34.8612,-96.66557,1191
Quinnesec,MI,Michigan,US,45.80635,-87.98846,1191
Tubac,AZ,Arizona,US,31.61259,-111.04592,1191
Tahoma,CA,California,US,39.06741,-120.12824,1191
Riddle,OR,Oregon,US,42.95095,-123.36423,1191
Waitsburg,WA,Washington,US,46.27042,-118.15329,1191
Broxton,GA,Georgia,US,31.62519,-82.88681,1190
Nortonville,KY,Kentucky,US,37.19088,-87.45278,1190
Sherwood Shores,TX,Texas,US,33.85232,-96.81778,1190
Lyndonville,VT,Vermont,US,44.53367,-72.00315,1190
Chualar,CA,California,US,36.57052,-121.51855,1190
Gruver,TX,Texas,US,36.26503,-101.40627,1190
Happy Camp,CA,California,US,41.79275,-123.3808,1190
St. Alban's,NL,Newfoundland and Labrador,CA,47.86665,-55.84832,1189
Lecompte,LA,Louisiana,US,31.09463,-92.40041,1189
Ore City,TX,Texas,US,32.80014,-94.72076,1189
Third Lake,IL,Illinois,US,42.37391,-88.01091,1189
Elwood,KS,Kansas,US,39.75555,-94.87247,1188
Jewell,IA,Iowa,US,42.30693,-93.64022,1188
New Richland,MN,Minnesota,US,43.89385,-93.49383,1188
Parks,AZ,Arizona,US,35.26057,-111.94877,1188
"Olinda, CDP",HI,Hawaii,US,20.82368,-156.29236,1188
South Pender Harbour,BC,British Columbia,CA,49.62202,-124.02484,1187
Cool Valley,MO,Missouri,US,38.72783,-90.31011,1187
Balfour,NC,North Carolina,US,35.34651,-82.47206,1187
Rutledge,TN,Tennessee,US,36.28092,-83.5149,1187
Clendenin,WV,West Virginia,US,38.48871,-81.34817,1187
Burnham,ME,Maine,US,44.69284,-69.42755,1187
Atwood,KS,Kansas,US,39.80667,-101.0421,1187
Lyons,OR,Oregon,US,44.77457,-122.61509,1187
Hooper Bay,AK,Alaska,US,61.53111,-166.09667,1187
Kaleden,BC,British Columbia,CA,49.39835,-119.60421,1186
Upper Delbrook,BC,British Columbia,CA,49.35258,-123.07666,1186
Great Neck Gardens,NY,New York,US,40.79722,-73.72389,1186
La Puebla,NM,New Mexico,US,35.98919,-105.99641,1186
West Mountain,UT,Utah,US,40.06079,-111.78827,1186
Kirkstone,BC,British Columbia,CA,49.3272,-123.04443,1185
Callahan,FL,Florida,US,30.56218,-81.83066,1185
Kensington,NY,New York,US,40.79343,-73.72208,1185
Princeton,WI,Wisconsin,US,43.85081,-89.12178,1185
Notre-Dame-du-Lac,QC,Quebec,CA,46.75012,-79.04961,1184
Irvington,KY,Kentucky,US,37.88034,-86.28386,1184
Sibley,LA,Louisiana,US,32.53932,-93.29628,1184
Helena,MS,Mississippi,US,30.49464,-88.49585,1184
Lake Lure,NC,North Carolina,US,35.4279,-82.20483,1184
Robbins,NC,North Carolina,US,35.43403,-79.58697,1184
Central High,OK,Oklahoma,US,34.62313,-98.08976,1184
Wisner,NE,Nebraska,US,41.98722,-96.91421,1184
Apple Creek,OH,Ohio,US,40.75172,-81.8393,1184
Dilkon,AZ,Arizona,US,35.38529,-110.32068,1184
Forest Ranch,CA,California,US,39.88211,-121.67275,1184
Herald,CA,California,US,38.29575,-121.24439,1184
Boley,OK,Oklahoma,US,35.49341,-96.48362,1183
Colbert,OK,Oklahoma,US,33.85316,-96.50249,1183
Knox City,TX,Texas,US,33.41815,-99.81898,1183
Stanberry,MO,Missouri,US,40.21777,-94.53829,1183
Shokan,NY,New York,US,41.97343,-74.21209,1183
Washington Mills,NY,New York,US,43.05007,-75.27294,1183
Alderson,WV,West Virginia,US,37.72595,-80.64202,1182
New Preston,CT,Connecticut,US,41.6751,-73.35179,1182
Andalusia,IL,Illinois,US,41.4392,-90.71764,1182
Memphis,MI,Michigan,US,42.89642,-82.76881,1182
South Gull Lake,MI,Michigan,US,42.38754,-85.39667,1182
Constantia,NY,New York,US,43.24785,-76.0002,1182
Kinderhook,NY,New York,US,42.39536,-73.6979,1182
Mountainhome,PA,Pennsylvania,US,41.1737,-75.27102,1182
Entiat,WA,Washington,US,47.67596,-120.20841,1182
Clyde River,NU,Nunavut,CA,70.47233,-68.58987,1181
Lewisville,AR,Arkansas,US,33.35846,-93.57768,1181
Lexington,TX,Texas,US,30.4191,-97.01165,1181
Sam Rayburn,TX,Texas,US,31.06408,-94.03575,1181
Burlington,ND,North Dakota,US,48.27529,-101.42878,1181
Ayer's Cliff,QC,Quebec,CA,45.16773,-72.04001,1180
Barraute,QC,Quebec,CA,48.43349,-77.63279,1180
Bath,ON,Ontario,CA,44.18342,-76.78273,1180
Hillsborough Park,PE,Prince Edward Island,CA,46.26695,-63.10648,1180
Mount Gilead,NC,North Carolina,US,35.21487,-80.00228,1180
Laurens,IA,Iowa,US,42.84664,-94.85193,1180
Yorkshire,NY,New York,US,42.53006,-78.4728,1180
Fellsburg,PA,Pennsylvania,US,40.18313,-79.82421,1180
Oologah,OK,Oklahoma,US,36.44704,-95.70832,1179
Paulina,LA,Louisiana,US,30.02631,-90.71315,1178
Powderly,TX,Texas,US,33.81122,-95.5244,1178
Buchanan,VA,Virginia,US,37.52736,-79.67976,1178
Crandon Lakes,NJ,New Jersey,US,41.12426,-74.83989,1178
Machias,WA,Washington,US,47.98149,-122.04596,1178
Easterwood,MD,Maryland,US,39.30744,-76.65029,1178
Deep Cove,BC,British Columbia,CA,48.68333,-123.46667,1177
Red Lake,ON,Ontario,CA,51.06676,-93.73373,1177
Callaghan,AB,Alberta,CA,53.40799,-113.52637,1177
Shediac Bridge-Shediac River,NB,New Brunswick,CA,46.26886,-64.60047,1177
Newark,AR,Arkansas,US,35.70174,-91.44152,1177
Mounds,OK,Oklahoma,US,35.87648,-96.06111,1177
Monteagle,TN,Tennessee,US,35.24008,-85.8397,1177
Valley Mills,TX,Texas,US,31.65933,-97.47224,1177
Forrest,IL,Illinois,US,40.75198,-88.41116,1177
Fruitdale,OR,Oregon,US,42.42206,-123.30811,1177
Griggsville,IL,Illinois,US,39.70894,-90.72457,1176
Saint Joseph,LA,Louisiana,US,31.91849,-91.23345,1176
Paris,MO,Missouri,US,39.48087,-92.00128,1176
West Kennebunk,ME,Maine,US,43.4087,-70.58144,1176
Hoxie,KS,Kansas,US,39.3575,-100.44181,1176
Hoback,WY,Wyoming,US,43.28187,-110.78381,1176
Thessalon,ON,Ontario,CA,46.25006,-83.5666,1175
Cave Spring,GA,Georgia,US,34.1076,-85.33634,1175
Pleasanton,KS,Kansas,US,38.17781,-94.71135,1175
Von Ormy,TX,Texas,US,29.28913,-98.64446,1175
Washington,WV,West Virginia,US,39.26119,-81.6718,1175
Union Springs,NY,New York,US,42.83979,-76.69328,1175
Reedsville,WI,Wisconsin,US,44.1536,-87.95676,1175
New Dundee,ON,Ontario,CA,43.35101,-80.53657,1174
Albers,IL,Illinois,US,38.54338,-89.61231,1174
Frankston,TX,Texas,US,32.05266,-95.50635,1174
Goodhue,MN,Minnesota,US,44.40052,-92.6238,1174
Louisville,NE,Nebraska,US,40.99778,-96.16224,1174
Napanoch,NY,New York,US,41.74398,-74.37154,1174
Dale,PA,Pennsylvania,US,40.31285,-78.90419,1174
Archer,FL,Florida,US,29.52997,-82.519,1173
Lincoln,MO,Missouri,US,38.39086,-93.33465,1173
Brooksville,MS,Mississippi,US,33.23457,-88.58227,1173
Stone Ridge,NY,New York,US,41.85315,-74.13903,1173
Wurtsboro,NY,New York,US,41.57676,-74.4871,1173
Winterville,GA,Georgia,US,33.96706,-83.27821,1172
Beach Haven,NJ,New Jersey,US,39.55928,-74.2432,1172
Meeker,OK,Oklahoma,US,35.5034,-96.9028,1172
Fairfax,MN,Minnesota,US,44.52913,-94.72082,1172
Terrytown,NE,Nebraska,US,41.84747,-103.66161,1172
Bradenton Beach,FL,Florida,US,27.46761,-82.6983,1171
Cove Creek,NC,North Carolina,US,35.60649,-83.01125,1171
Christiana,PA,Pennsylvania,US,39.95483,-75.99689,1171
Ames,TX,Texas,US,31.52099,-97.77947,1171
Jarrell,TX,Texas,US,30.82491,-97.60445,1171
Steuben,ME,Maine,US,44.51098,-67.96662,1171
Bratenahl,OH,Ohio,US,41.54255,-81.62624,1171
Bradford Woods,PA,Pennsylvania,US,40.63757,-80.08172,1171
Lorenzo,TX,Texas,US,33.67064,-101.53516,1171
Waterville,WA,Washington,US,47.64708,-120.07118,1171
Discovery Harbor,HI,Hawaii,US,19.04411,-155.6319,1171
Patterson Place,MD,Maryland,US,39.29376,-76.5834,1171
Oxford,NS,Nova Scotia,CA,45.73345,-63.86542,1170
Little Mountain,BC,British Columbia,CA,49.18064,-121.92206,1170
Bethany Beach,DE,Delaware,US,38.53956,-75.05518,1170
Whitley City,KY,Kentucky,US,36.72341,-84.47049,1170
Iowa Colony,TX,Texas,US,29.48246,-95.4155,1170
Robins Air Force Base,GA,Georgia,US,32.60911,-83.58444,1170
Greenfields,PA,Pennsylvania,US,40.3599,-75.95199,1170
Bourget,ON,Ontario,CA,45.43475,-75.16028,1169
Yellville,AR,Arkansas,US,36.22618,-92.68489,1169
Fletcher,OK,Oklahoma,US,34.82312,-98.24422,1169
Clear Lake Shores,TX,Texas,US,29.54745,-95.03215,1169
Fundy Bay,NB,New Brunswick,CA,44.741,-66.76041,1167
Belle Glade Camp,FL,Florida,US,26.65757,-80.68284,1167
Mexico Beach,FL,Florida,US,29.94809,-85.41995,1167
Alto,GA,Georgia,US,34.46732,-83.57378,1167
Grimsley,TN,Tennessee,US,36.26701,-84.9844,1167
Lenape Heights,PA,Pennsylvania,US,40.76423,-79.5206,1167
Marianne,PA,Pennsylvania,US,41.24645,-79.42893,1167
Kenilworth Park,MD,Maryland,US,39.35427,-76.59802,1166
Holiday Lakes,TX,Texas,US,29.20969,-95.51689,1166
Grass Lake,MI,Michigan,US,42.25087,-84.21301,1166
Pigeon,MI,Michigan,US,43.83002,-83.26996,1166
Cobb Island,MD,Maryland,US,38.25846,-76.84386,1166
Langenburg,SK,Saskatchewan,CA,50.84999,-101.71763,1165
Denman Island Trust Area,BC,British Columbia,CA,49.55189,-124.79881,1165
Big Rock,IL,Illinois,US,41.76392,-88.54702,1165
Canton,ME,Maine,US,44.4408,-70.31649,1165
Amagansett,NY,New York,US,40.97371,-72.14369,1165
Factoryville,PA,Pennsylvania,US,40.82482,-75.20962,1165
Cultus Lake,BC,British Columbia,CA,49.06667,-121.96667,1164
Nelson-Miramichi,NB,New Brunswick,CA,46.9786,-65.54061,1164
Shawneetown,IL,Illinois,US,37.7131,-88.1867,1164
Gettysburg,SD,South Dakota,US,45.01165,-99.95567,1164
Punalu'u,HI,Hawaii,US,21.57045,-157.87557,1164
Warrensburg,IL,Illinois,US,39.93282,-89.06203,1163
Augusta,KY,Kentucky,US,38.77174,-84.00576,1163
Plantersville,MS,Mississippi,US,34.21344,-88.6645,1163
Remington,IN,Indiana,US,40.76087,-87.15085,1163
Wilton,NH,New Hampshire,US,42.84342,-71.73507,1163
Windsor,IL,Illinois,US,39.44087,-88.59478,1162
Millbourne,PA,Pennsylvania,US,39.96345,-75.25018,1162
Gales Ferry,CT,Connecticut,US,41.42982,-72.08202,1162
Long Beach,IN,Indiana,US,41.73893,-86.85697,1162
Orford,NH,New Hampshire,US,43.90535,-72.14009,1162
Williamstown,VT,Vermont,US,44.12173,-72.54149,1162
Mineral Springs,AR,Arkansas,US,33.87512,-93.9138,1161
Esther,MO,Missouri,US,37.85033,-90.49874,1161
Colfax,WI,Wisconsin,US,44.99746,-91.72712,1161
Bowling Green,VA,Virginia,US,38.04958,-77.34665,1160
Byers,CO,Colorado,US,39.71137,-104.22774,1160
Centreville,NS,Nova Scotia,CA,45.13345,-64.53207,1159
New Brockton,AL,Alabama,US,31.38572,-85.92939,1159
Keedysville,MD,Maryland,US,39.48621,-77.69971,1159
Baldwin,MI,Michigan,US,43.90112,-85.85173,1159
Colon,MI,Michigan,US,41.95838,-85.32498,1159
East Conemaugh,PA,Pennsylvania,US,40.34868,-78.88364,1159
Cascade Locks,OR,Oregon,US,45.66984,-121.89064,1159
March Air Force Base,CA,California,US,33.89209,-117.2631,1159
Brussels,ON,Ontario,CA,43.74316,-81.24998,1158
Hamilton,GA,Georgia,US,32.75791,-84.87493,1158
Cottonwood Shores,TX,Texas,US,30.55575,-98.32391,1158
North Webster,IN,Indiana,US,41.3256,-85.69776,1158
Diablo,CA,California,US,37.83493,-121.95801,1158
Spirit River,AB,Alberta,CA,55.78327,-118.83607,1157
Deatsville,AL,Alabama,US,32.60819,-86.39581,1157
Valley Falls,KS,Kansas,US,39.34333,-95.46025,1157
Greenup,KY,Kentucky,US,38.57313,-82.83017,1157
Franklinville,NC,North Carolina,US,35.74375,-79.69225,1157
Marcellus,MI,Michigan,US,42.02588,-85.81556,1157
Vernon,NY,New York,US,43.07951,-75.53934,1157
West Park,CA,California,US,36.71023,-119.85126,1157
Drain,OR,Oregon,US,43.65873,-123.3187,1157
Buchanan,GA,Georgia,US,33.8026,-85.18856,1156
Divernon,IL,Illinois,US,39.56561,-89.65732,1156
Oolitic,IN,Indiana,US,38.90088,-86.52527,1156
Cloverport,KY,Kentucky,US,37.83339,-86.63276,1156
Wayne,ME,Maine,US,44.34868,-70.06616,1156
Brownville,NY,New York,US,44.007,-75.98409,1156
Fivepointville,PA,Pennsylvania,US,40.18287,-76.05106,1156
Diamond Ridge,AK,Alaska,US,59.67611,-151.5575,1156
Rosemont,AB,Alberta,CA,51.07797,-114.09079,1155
Kingston,IL,Illinois,US,42.09975,-88.75898,1155
Patten,ME,Maine,US,45.99644,-68.44614,1155
Malvern,OH,Ohio,US,40.69173,-81.18121,1155
Payne,OH,Ohio,US,41.07755,-84.72718,1155
Hiller,PA,Pennsylvania,US,40.01035,-79.90088,1155
Cripple Creek,CO,Colorado,US,38.74666,-105.17831,1155
Original Northwood,MD,Maryland,US,39.33982,-76.59678,1155
Lucknow,ON,Ontario,CA,43.96054,-81.51284,1154
Golden,ON,Ontario,CA,51.05917,-93.73568,1154
Franklin Springs,GA,Georgia,US,34.28483,-83.14432,1154
Liberty Center,OH,Ohio,US,41.44338,-84.00883,1154
Bertrand,NB,New Brunswick,CA,47.75675,-65.0655,1153
Zebulon,GA,Georgia,US,33.10235,-84.3427,1153
San Miguel,NM,New Mexico,US,32.15538,-106.735,1153
Marthasville,MO,Missouri,US,38.62838,-91.05764,1152
Rosharon,TX,Texas,US,29.35218,-95.46022,1152
Tenaha,TX,Texas,US,31.94378,-94.24409,1152
Malta,IL,Illinois,US,41.92975,-88.86092,1152
Charlestown,NH,New Hampshire,US,43.23869,-72.42453,1152
Botkins,OH,Ohio,US,40.46783,-84.1805,1152
Hawley,PA,Pennsylvania,US,41.47592,-75.18212,1152
Monte Rio,CA,California,US,38.46547,-123.00889,1152
Wellsville,MO,Missouri,US,39.07198,-91.57016,1151
Calvert,TX,Texas,US,30.97797,-96.67386,1151
Chatsworth,IL,Illinois,US,40.75365,-88.29199,1151
Fairhope,PA,Pennsylvania,US,40.11368,-79.83977,1151
Trafalgar,IN,Indiana,US,39.41616,-86.15082,1150
Ansonia,OH,Ohio,US,40.21449,-84.6369,1150
Rennerdale,PA,Pennsylvania,US,40.3984,-80.14145,1150
Absarokee,MT,Montana,US,45.5205,-109.44294,1150
Fern Forest,HI,Hawaii,US,19.46556,-155.13556,1150
Eganville,ON,Ontario,CA,45.53341,-77.09945,1149
Newcastle,NB,New Brunswick,CA,47.00011,-65.56544,1149
Haliburton Village,ON,Ontario,CA,45.04921,-78.50854,1149
Timpson,TX,Texas,US,31.90378,-94.3952,1149
Grand Meadow,MN,Minnesota,US,43.7058,-92.57212,1149
Pandora,OH,Ohio,US,40.94811,-83.96105,1149
Salix,PA,Pennsylvania,US,40.30008,-78.7653,1149
Island View Heights,NB,New Brunswick,CA,45.23366,-66.12661,1148
Port Henry,NY,New York,US,44.04839,-73.45985,1148
Spring Valley,AZ,Arizona,US,34.34503,-112.15905,1148
Fowler,CO,Colorado,US,38.12917,-104.02329,1148
McGill,NV,Nevada,US,39.40494,-114.77863,1148
Bayard,NE,Nebraska,US,41.75497,-103.3241,1148
Challenge-Brownsville,CA,California,US,39.46447,-121.26338,1148
Fairwinds,BC,British Columbia,CA,49.27588,-124.12782,1147
De Lisle,MS,Mississippi,US,30.37936,-89.26449,1147
Kellyville,OK,Oklahoma,US,35.9437,-96.21361,1147
Kingfield,ME,Maine,US,44.95922,-70.15395,1147
Richmond,NH,New Hampshire,US,42.75481,-72.27175,1147
Lapwai,ID,Idaho,US,46.40489,-116.80487,1147
Laupahoehoe,HI,Hawaii,US,19.98666,-155.23653,1147
Ohatchee,AL,Alabama,US,33.78343,-86.00247,1146
Christmas,FL,Florida,US,28.53639,-81.01756,1146
Palmona Park,FL,Florida,US,26.68646,-81.89648,1146
Weeki Wachee Gardens,FL,Florida,US,28.53361,-82.62954,1146
Vander,NC,North Carolina,US,35.03211,-78.79474,1146
Sedgwick,ME,Maine,US,44.30369,-68.61614,1146
Alma,NE,Nebraska,US,40.09751,-99.36204,1146
Clint,TX,Texas,US,31.59234,-106.22414,1146
Port Orford,OR,Oregon,US,42.74566,-124.49733,1146
Pine Bluffs,WY,Wyoming,US,41.18193,-104.06912,1146
Munster,ON,Ontario,CA,45.16476,-75.9396,1145
Confederation Urban Centre,SK,Saskatchewan,CA,52.13213,-106.72291,1145
Energy,IL,Illinois,US,37.77394,-89.02646,1145
Hebron Estates,KY,Kentucky,US,38.04951,-85.66607,1145
Harrisville,NH,New Hampshire,US,42.94508,-72.09647,1145
Pleasant Valley,NY,New York,US,41.74454,-73.82124,1145
Benjamin,UT,Utah,US,40.09829,-111.73132,1145
Homer,GA,Georgia,US,34.33372,-83.49905,1144
Peabody,KS,Kansas,US,38.16946,-97.1067,1144
Lonaconing,MD,Maryland,US,39.56592,-78.9803,1144
Lake Winnebago,MO,Missouri,US,38.8314,-94.35856,1144
Elbow Lake,MN,Minnesota,US,45.99413,-95.97672,1144
La Croft,OH,Ohio,US,40.6459,-80.59785,1144
